occurrence_ordinal	frame	after_source_ordinal	cpu	pc	opcode	start_master_cycle	next_pc	delta_to_next_start	flow	branch_outcome	roles	source
392	1150	13	2	0x72728	0x6630	116520	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
393	1150	13	2	0x7275A	0x142D	116590	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
394	1150	13	2	0x7275E	0x0882	116674	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
395	1150	13	2	0x72762	0xD002	116758	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
396	1150	13	2	0x72764	0x1439	116786	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
397	1150	13	2	0x7276A	0x0802	116905	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
398	1150	13	2	0x7276E	0x66F4	116989	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
399	1150	13	2	0x72764	0x1439	117059	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
400	1150	13	2	0x7276A	0x0802	117178	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
401	1150	13	2	0x7276E	0x66F4	117248	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
402	1150	13	2	0x72764	0x1439	117318	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
403	1150	13	2	0x7276A	0x0802	117437	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
404	1150	13	2	0x7276E	0x66F4	117507	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
405	1150	13	2	0x72770	0x13C0	117563	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
406	1150	13	2	0x72776	0x4E71	117682	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
407	1150	13	2	0x72778	0x4E71	117710	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
408	1150	13	2	0x7277A	0x4E71	117738	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
409	1150	13	2	0x7277C	0x1439	117766	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
410	1150	13	2	0x72782	0x0802	117885	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
411	1150	13	2	0x72786	0x66F4	117969	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
412	1150	13	2	0x72788	0x13C1	118025	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
413	1150	14	2	0x7278E	0x4E75	118144	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
414	1150	14	2	0x72C7A	0x51CB	118256	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
415	1150	14	2	0x72C72	0x101A	118326	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
416	1150	14	2	0x72C74	0x1219	118382	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
417	1150	14	2	0x72C76	0x4EBA	118438	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
418	1150	14	2	0x72722	0x082D	118564	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
419	1150	14	2	0x72728	0x6630	118676	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
420	1150	14	2	0x7275A	0x142D	118746	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
421	1150	14	2	0x7275E	0x0882	118830	0x72762	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
422	1150	14	2	0x72762	0xD002	118928	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
423	1150	14	2	0x72764	0x1439	118956	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
424	1150	14	2	0x7276A	0x0802	119075	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
425	1150	14	2	0x7276E	0x66F4	119145	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
426	1150	14	2	0x72764	0x1439	119215	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
427	1150	14	2	0x7276A	0x0802	119334	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
428	1150	14	2	0x7276E	0x66F4	119404	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
429	1150	14	2	0x72764	0x1439	119474	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
430	1150	14	2	0x7276A	0x0802	119593	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
431	1150	14	2	0x7276E	0x66F4	119663	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
432	1150	14	2	0x72770	0x13C0	119719	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
433	1150	14	2	0x72776	0x4E71	119838	0x72778	42	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
434	1150	14	2	0x72778	0x4E71	119880	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
435	1150	14	2	0x7277A	0x4E71	119908	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
436	1150	14	2	0x7277C	0x1439	119936	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
437	1150	14	2	0x72782	0x0802	120055	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
438	1150	14	2	0x72786	0x66F4	120125	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
439	1150	14	2	0x72788	0x13C1	120181	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
440	1150	15	2	0x7278E	0x4E75	120300	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
441	1150	15	2	0x72C7A	0x51CB	120412	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
442	1150	15	2	0x72C72	0x101A	120482	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
443	1150	15	2	0x72C74	0x1219	120538	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
444	1150	15	2	0x72C76	0x4EBA	120594	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
445	1150	15	2	0x72722	0x082D	120720	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
446	1150	15	2	0x72728	0x6630	120832	0x7275A	84	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
447	1150	15	2	0x7275A	0x142D	120916	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
448	1150	15	2	0x7275E	0x0882	121000	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
449	1150	15	2	0x72762	0xD002	121084	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
450	1150	15	2	0x72764	0x1439	121112	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
451	1150	15	2	0x7276A	0x0802	121231	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
452	1150	15	2	0x7276E	0x66F4	121301	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
453	1150	15	2	0x72764	0x1439	121371	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
454	1150	15	2	0x7276A	0x0802	121490	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
455	1150	15	2	0x7276E	0x66F4	121560	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
456	1150	15	2	0x72764	0x1439	121630	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
457	1150	15	2	0x7276A	0x0802	121749	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
458	1150	15	2	0x7276E	0x66F4	121833	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
459	1150	15	2	0x72770	0x13C0	121889	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
460	1150	15	2	0x72776	0x4E71	122008	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
461	1150	15	2	0x72778	0x4E71	122036	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
462	1150	15	2	0x7277A	0x4E71	122064	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
463	1150	15	2	0x7277C	0x1439	122092	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
464	1150	15	2	0x72782	0x0802	122211	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
465	1150	15	2	0x72786	0x66F4	122281	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
466	1150	15	2	0x72788	0x13C1	122337	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
467	1150	16	2	0x7278E	0x4E75	122456	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
468	1150	16	2	0x72C7A	0x51CB	122568	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
469	1150	16	2	0x72C72	0x101A	122638	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
470	1150	16	2	0x72C74	0x1219	122694	0x72C76	70	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
471	1150	16	2	0x72C76	0x4EBA	122764	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
472	1150	16	2	0x72722	0x082D	122890	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
473	1150	16	2	0x72728	0x6630	123002	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
474	1150	16	2	0x7275A	0x142D	123072	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
475	1150	16	2	0x7275E	0x0882	123156	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
476	1150	16	2	0x72762	0xD002	123240	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
477	1150	16	2	0x72764	0x1439	123268	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
478	1150	16	2	0x7276A	0x0802	123387	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
479	1150	16	2	0x7276E	0x66F4	123457	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
480	1150	16	2	0x72764	0x1439	123527	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
481	1150	16	2	0x7276A	0x0802	123646	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
482	1150	16	2	0x7276E	0x66F4	123730	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
483	1150	16	2	0x72764	0x1439	123800	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
484	1150	16	2	0x7276A	0x0802	123919	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
485	1150	16	2	0x7276E	0x66F4	123989	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
486	1150	16	2	0x72770	0x13C0	124045	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
487	1150	16	2	0x72776	0x4E71	124164	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
488	1150	16	2	0x72778	0x4E71	124192	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
489	1150	16	2	0x7277A	0x4E71	124220	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
490	1150	16	2	0x7277C	0x1439	124248	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
491	1150	16	2	0x72782	0x0802	124367	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
492	1150	16	2	0x72786	0x66F4	124437	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
493	1150	16	2	0x72788	0x13C1	124493	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
494	1150	17	2	0x7278E	0x4E75	124612	0x72C7A	126	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
495	1150	17	2	0x72C7A	0x51CB	124738	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
496	1150	17	2	0x72C72	0x101A	124808	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
497	1150	17	2	0x72C74	0x1219	124864	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
498	1150	17	2	0x72C76	0x4EBA	124920	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
499	1150	17	2	0x72722	0x082D	125046	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
500	1150	17	2	0x72728	0x6630	125158	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
501	1150	17	2	0x7275A	0x142D	125228	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
502	1150	17	2	0x7275E	0x0882	125312	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
503	1150	17	2	0x72762	0xD002	125396	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
504	1150	17	2	0x72764	0x1439	125424	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
505	1150	17	2	0x7276A	0x0802	125543	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
506	1150	17	2	0x7276E	0x66F4	125627	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
507	1150	17	2	0x72764	0x1439	125697	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
508	1150	17	2	0x7276A	0x0802	125816	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
509	1150	17	2	0x7276E	0x66F4	125886	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
510	1150	17	2	0x72764	0x1439	125956	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
511	1150	17	2	0x7276A	0x0802	126075	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
512	1150	17	2	0x7276E	0x66F4	126145	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
513	1150	17	2	0x72770	0x13C0	126201	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
514	1150	17	2	0x72776	0x4E71	126320	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
515	1150	17	2	0x72778	0x4E71	126348	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
516	1150	17	2	0x7277A	0x4E71	126376	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
517	1150	17	2	0x7277C	0x1439	126404	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
518	1150	17	2	0x72782	0x0802	126523	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
519	1150	17	2	0x72786	0x66F4	126607	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
520	1150	17	2	0x72788	0x13C1	126663	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
521	1150	18	2	0x7278E	0x4E75	126782	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
522	1150	18	2	0x72C7A	0x51CB	126894	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
523	1150	18	2	0x72C72	0x101A	126964	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
524	1150	18	2	0x72C74	0x1219	127020	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
525	1150	18	2	0x72C76	0x4EBA	127076	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
526	1150	18	2	0x72722	0x082D	127202	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
527	1150	18	2	0x72728	0x6630	127314	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
528	1150	18	2	0x7275A	0x142D	127384	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
529	1150	18	2	0x7275E	0x0882	127468	0x72762	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
530	1150	18	2	0x72762	0xD002	127566	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
531	1150	18	2	0x72764	0x1439	127594	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
532	1150	18	2	0x7276A	0x0802	127713	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
533	1150	18	2	0x7276E	0x66F4	127783	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
534	1150	18	2	0x72764	0x1439	127853	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
535	1150	18	2	0x7276A	0x0802	127972	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
536	1150	18	2	0x7276E	0x66F4	128042	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
537	1150	18	2	0x72764	0x1439	128112	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
538	1150	18	2	0x7276A	0x0802	128231	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
539	1150	18	2	0x7276E	0x66F4	128301	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
540	1150	18	2	0x72770	0x13C0	128357	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
541	1150	18	2	0x72776	0x4E71	128476	0x72778	42	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
542	1150	18	2	0x72778	0x4E71	128518	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
543	1150	18	2	0x7277A	0x4E71	128546	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
544	1150	18	2	0x7277C	0x1439	128574	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
545	1150	18	2	0x72782	0x0802	128693	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
546	1150	18	2	0x72786	0x66F4	128763	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
547	1150	18	2	0x72788	0x13C1	128819	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
548	1150	19	2	0x7278E	0x4E75	128938	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
549	1150	19	2	0x72C7A	0x51CB	129050	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
550	1150	19	2	0x72C72	0x101A	129120	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
551	1150	19	2	0x72C74	0x1219	129176	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
552	1150	19	2	0x72C76	0x4EBA	129232	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
553	1150	19	2	0x72722	0x082D	129358	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
554	1150	19	2	0x72728	0x6630	129470	0x7275A	84	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
555	1150	19	2	0x7275A	0x142D	129554	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
556	1150	19	2	0x7275E	0x0882	129638	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
557	1150	19	2	0x72762	0xD002	129722	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
558	1150	19	2	0x72764	0x1439	129750	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
559	1150	19	2	0x7276A	0x0802	129869	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
560	1150	19	2	0x7276E	0x66F4	129939	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
561	1150	19	2	0x72764	0x1439	130009	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
562	1150	19	2	0x7276A	0x0802	130128	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
563	1150	19	2	0x7276E	0x66F4	130198	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
564	1150	19	2	0x72764	0x1439	130268	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
565	1150	19	2	0x7276A	0x0802	130387	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
566	1150	19	2	0x7276E	0x66F4	130471	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
567	1150	19	2	0x72770	0x13C0	130527	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
568	1150	19	2	0x72776	0x4E71	130646	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
569	1150	19	2	0x72778	0x4E71	130674	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
570	1150	19	2	0x7277A	0x4E71	130702	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
571	1150	19	2	0x7277C	0x1439	130730	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
572	1150	19	2	0x72782	0x0802	130849	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
573	1150	19	2	0x72786	0x66F4	130919	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
574	1150	19	2	0x72788	0x13C1	130975	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
575	1150	20	2	0x7278E	0x4E75	131094	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
576	1150	20	2	0x72C7A	0x51CB	131206	0x72C7E	98	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
577	1150	20	2	0x72C7E	0x7A03	131304	0x72C80	42	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
578	1150	20	2	0x72C80	0x0244	131346	0x72C84	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
579	1150	20	2	0x72C84	0x183B	131402	0x72C88	98	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
580	1150	20	2	0x72C88	0x162D	131500	0x72C8C	84	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
581	1150	20	2	0x72C8C	0x101A	131584	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
582	1150	20	2	0x72C8E	0x1219	131640	0x72C90	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
583	1150	20	2	0x72C90	0xE20C	131696	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
584	1150	20	2	0x72C92	0x6402	131752	0x72C96	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
585	1150	20	2	0x72C96	0x4EBA	131822	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
586	1150	20	2	0x72722	0x082D	131948	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
587	1150	20	2	0x72728	0x6630	132060	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
588	1150	20	2	0x7275A	0x142D	132130	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
589	1150	20	2	0x7275E	0x0882	132214	0x72762	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
