occurrence_ordinal	frame	after_source_ordinal	cpu	pc	opcode	start_master_cycle	next_pc	delta_to_next_start	flow	branch_outcome	roles	source
400	978	13	2	0x7276A	0x0802	188992	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
401	978	13	2	0x7276E	0x66F4	189062	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
402	978	13	2	0x72764	0x1439	189132	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
403	978	13	2	0x7276A	0x0802	189251	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
404	978	13	2	0x7276E	0x66F4	189321	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
405	978	13	2	0x72770	0x13C0	189377	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
406	978	13	2	0x72776	0x4E71	189496	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
407	978	13	2	0x72778	0x4E71	189524	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
408	978	13	2	0x7277A	0x4E71	189552	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
409	978	13	2	0x7277C	0x1439	189580	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
410	978	13	2	0x72782	0x0802	189699	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
411	978	13	2	0x72786	0x66F4	189783	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
412	978	13	2	0x72788	0x13C1	189839	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
413	978	14	2	0x7278E	0x4E75	189958	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
414	978	14	2	0x72C7A	0x51CB	190070	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
415	978	14	2	0x72C72	0x101A	190140	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
416	978	14	2	0x72C74	0x1219	190196	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
417	978	14	2	0x72C76	0x4EBA	190252	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
418	978	14	2	0x72722	0x082D	190378	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
419	978	14	2	0x72728	0x6630	190490	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
420	978	14	2	0x7275A	0x142D	190560	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
421	978	14	2	0x7275E	0x0882	190644	0x72762	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
422	978	14	2	0x72762	0xD002	190742	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
423	978	14	2	0x72764	0x1439	190770	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
424	978	14	2	0x7276A	0x0802	190889	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
425	978	14	2	0x7276E	0x66F4	190959	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
426	978	14	2	0x72764	0x1439	191029	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
427	978	14	2	0x7276A	0x0802	191148	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
428	978	14	2	0x7276E	0x66F4	191218	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
429	978	14	2	0x72764	0x1439	191288	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
430	978	14	2	0x7276A	0x0802	191407	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
431	978	14	2	0x7276E	0x66F4	191477	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
432	978	14	2	0x72770	0x13C0	191533	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
433	978	14	2	0x72776	0x4E71	191652	0x72778	42	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
434	978	14	2	0x72778	0x4E71	191694	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
435	978	14	2	0x7277A	0x4E71	191722	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
436	978	14	2	0x7277C	0x1439	191750	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
437	978	14	2	0x72782	0x0802	191869	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
438	978	14	2	0x72786	0x66F4	191939	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
439	978	14	2	0x72788	0x13C1	191995	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
440	978	15	2	0x7278E	0x4E75	192114	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
441	978	15	2	0x72C7A	0x51CB	192226	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
442	978	15	2	0x72C72	0x101A	192296	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
443	978	15	2	0x72C74	0x1219	192352	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
444	978	15	2	0x72C76	0x4EBA	192408	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
445	978	15	2	0x72722	0x082D	192534	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
446	978	15	2	0x72728	0x6630	192646	0x7275A	84	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
447	978	15	2	0x7275A	0x142D	192730	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
448	978	15	2	0x7275E	0x0882	192814	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
449	978	15	2	0x72762	0xD002	192898	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
450	978	15	2	0x72764	0x1439	192926	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
451	978	15	2	0x7276A	0x0802	193045	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
452	978	15	2	0x7276E	0x66F4	193115	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
453	978	15	2	0x72764	0x1439	193185	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
454	978	15	2	0x7276A	0x0802	193304	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
455	978	15	2	0x7276E	0x66F4	193374	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
456	978	15	2	0x72764	0x1439	193444	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
457	978	15	2	0x7276A	0x0802	193563	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
458	978	15	2	0x7276E	0x66F4	193647	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
459	978	15	2	0x72770	0x13C0	193703	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
460	978	15	2	0x72776	0x4E71	193822	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
461	978	15	2	0x72778	0x4E71	193850	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
462	978	15	2	0x7277A	0x4E71	193878	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
463	978	15	2	0x7277C	0x1439	193906	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
464	978	15	2	0x72782	0x0802	194025	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
465	978	15	2	0x72786	0x66F4	194095	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
466	978	15	2	0x72788	0x13C1	194151	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
467	978	16	2	0x7278E	0x4E75	194270	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
468	978	16	2	0x72C7A	0x51CB	194382	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
469	978	16	2	0x72C72	0x101A	194452	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
470	978	16	2	0x72C74	0x1219	194508	0x72C76	70	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
471	978	16	2	0x72C76	0x4EBA	194578	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
472	978	16	2	0x72722	0x082D	194704	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
473	978	16	2	0x72728	0x6630	194816	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
474	978	16	2	0x7275A	0x142D	194886	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
475	978	16	2	0x7275E	0x0882	194970	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
476	978	16	2	0x72762	0xD002	195054	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
477	978	16	2	0x72764	0x1439	195082	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
478	978	16	2	0x7276A	0x0802	195201	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
479	978	16	2	0x7276E	0x66F4	195271	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
480	978	16	2	0x72764	0x1439	195341	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
481	978	16	2	0x7276A	0x0802	195460	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
482	978	16	2	0x7276E	0x66F4	195544	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
483	978	16	2	0x72764	0x1439	195614	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
484	978	16	2	0x7276A	0x0802	195733	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
485	978	16	2	0x7276E	0x66F4	195803	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
486	978	16	2	0x72770	0x13C0	195859	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
487	978	16	2	0x72776	0x4E71	195978	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
488	978	16	2	0x72778	0x4E71	196006	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
489	978	16	2	0x7277A	0x4E71	196034	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
490	978	16	2	0x7277C	0x1439	196062	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
491	978	16	2	0x72782	0x0802	196181	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
492	978	16	2	0x72786	0x66F4	196251	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
493	978	16	2	0x72788	0x13C1	196307	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
494	978	17	2	0x7278E	0x4E75	196426	0x72C7A	126	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
495	978	17	2	0x72C7A	0x51CB	196552	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
496	978	17	2	0x72C72	0x101A	196622	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
497	978	17	2	0x72C74	0x1219	196678	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
498	978	17	2	0x72C76	0x4EBA	196734	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
499	978	17	2	0x72722	0x082D	196860	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
500	978	17	2	0x72728	0x6630	196972	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
501	978	17	2	0x7275A	0x142D	197042	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
502	978	17	2	0x7275E	0x0882	197126	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
503	978	17	2	0x72762	0xD002	197210	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
504	978	17	2	0x72764	0x1439	197238	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
505	978	17	2	0x7276A	0x0802	197357	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
506	978	17	2	0x7276E	0x66F4	197441	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
507	978	17	2	0x72764	0x1439	197511	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
508	978	17	2	0x7276A	0x0802	197630	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
509	978	17	2	0x7276E	0x66F4	197700	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
510	978	17	2	0x72764	0x1439	197770	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
511	978	17	2	0x7276A	0x0802	197889	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
512	978	17	2	0x7276E	0x66F4	197959	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
513	978	17	2	0x72770	0x13C0	198015	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
514	978	17	2	0x72776	0x4E71	198134	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
515	978	17	2	0x72778	0x4E71	198162	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
516	978	17	2	0x7277A	0x4E71	198190	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
517	978	17	2	0x7277C	0x1439	198218	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
518	978	17	2	0x72782	0x0802	198337	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
519	978	17	2	0x72786	0x66F4	198421	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
520	978	17	2	0x72788	0x13C1	198477	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
521	978	18	2	0x7278E	0x4E75	198596	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
522	978	18	2	0x72C7A	0x51CB	198708	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
523	978	18	2	0x72C72	0x101A	198778	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
524	978	18	2	0x72C74	0x1219	198834	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
525	978	18	2	0x72C76	0x4EBA	198890	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
526	978	18	2	0x72722	0x082D	199016	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
527	978	18	2	0x72728	0x6630	199128	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
528	978	18	2	0x7275A	0x142D	199198	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
529	978	18	2	0x7275E	0x0882	199282	0x72762	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
530	978	18	2	0x72762	0xD002	199380	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
531	978	18	2	0x72764	0x1439	199408	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
532	978	18	2	0x7276A	0x0802	199527	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
533	978	18	2	0x7276E	0x66F4	199597	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
534	978	18	2	0x72764	0x1439	199667	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
535	978	18	2	0x7276A	0x0802	199786	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
536	978	18	2	0x7276E	0x66F4	199856	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
537	978	18	2	0x72764	0x1439	199926	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
538	978	18	2	0x7276A	0x0802	200045	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
539	978	18	2	0x7276E	0x66F4	200115	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
540	978	18	2	0x72770	0x13C0	200171	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
541	978	18	2	0x72776	0x4E71	200290	0x72778	42	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
542	978	18	2	0x72778	0x4E71	200332	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
543	978	18	2	0x7277A	0x4E71	200360	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
544	978	18	2	0x7277C	0x1439	200388	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
545	978	18	2	0x72782	0x0802	200507	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
546	978	18	2	0x72786	0x66F4	200577	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
547	978	18	2	0x72788	0x13C1	200633	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
548	978	19	2	0x7278E	0x4E75	200752	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
549	978	19	2	0x72C7A	0x51CB	200864	0x72C72	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
550	978	19	2	0x72C72	0x101A	200934	0x72C74	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
551	978	19	2	0x72C74	0x1219	200990	0x72C76	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
552	978	19	2	0x72C76	0x4EBA	201046	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
553	978	19	2	0x72722	0x082D	201172	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
554	978	19	2	0x72728	0x6630	201284	0x7275A	84	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
555	978	19	2	0x7275A	0x142D	201368	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
556	978	19	2	0x7275E	0x0882	201452	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
557	978	19	2	0x72762	0xD002	201536	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
558	978	19	2	0x72764	0x1439	201564	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
559	978	19	2	0x7276A	0x0802	201683	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
560	978	19	2	0x7276E	0x66F4	201753	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
561	978	19	2	0x72764	0x1439	201823	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
562	978	19	2	0x7276A	0x0802	201942	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
563	978	19	2	0x7276E	0x66F4	202012	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
564	978	19	2	0x72764	0x1439	202082	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
565	978	19	2	0x7276A	0x0802	202201	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
566	978	19	2	0x7276E	0x66F4	202285	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
567	978	19	2	0x72770	0x13C0	202341	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
568	978	19	2	0x72776	0x4E71	202460	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
569	978	19	2	0x72778	0x4E71	202488	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
570	978	19	2	0x7277A	0x4E71	202516	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
571	978	19	2	0x7277C	0x1439	202544	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
572	978	19	2	0x72782	0x0802	202663	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
573	978	19	2	0x72786	0x66F4	202733	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
574	978	19	2	0x72788	0x13C1	202789	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
575	978	20	2	0x7278E	0x4E75	202908	0x72C7A	112	return	target=0x72C7A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
576	978	20	2	0x72C7A	0x51CB	203020	0x72C7E	98	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
577	978	20	2	0x72C7E	0x7A03	203118	0x72C80	42	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
578	978	20	2	0x72C80	0x0244	203160	0x72C84	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
579	978	20	2	0x72C84	0x183B	203216	0x72C88	98	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
580	978	20	2	0x72C88	0x162D	203314	0x72C8C	84	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
581	978	20	2	0x72C8C	0x101A	203398	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
582	978	20	2	0x72C8E	0x1219	203454	0x72C90	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
583	978	20	2	0x72C90	0xE20C	203510	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
584	978	20	2	0x72C92	0x6402	203566	0x72C96	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
585	978	20	2	0x72C96	0x4EBA	203636	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
586	978	20	2	0x72722	0x082D	203762	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
587	978	20	2	0x72728	0x6630	203874	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
588	978	20	2	0x7275A	0x142D	203944	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
589	978	20	2	0x7275E	0x0882	204028	0x72762	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
590	978	20	2	0x72762	0xD002	204126	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
591	978	20	2	0x72764	0x1439	204154	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
592	978	20	2	0x7276A	0x0802	204273	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
593	978	20	2	0x7276E	0x66F4	204343	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
594	978	20	2	0x72764	0x1439	204413	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
595	978	20	2	0x7276A	0x0802	204532	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
596	978	20	2	0x7276E	0x66F4	204602	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
597	978	20	2	0x72770	0x13C0	204658	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
598	978	20	2	0x72776	0x4E71	204777	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
599	978	20	2	0x72778	0x4E71	204805	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
600	978	20	2	0x7277A	0x4E71	204833	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
